type,min_rho,max_rho,theta,isOmini,isThrough,cost,x,y,alpha
B1,0.0,11.7,1.4172073526193958,0,0,40.0,64.97570294293178,14.446065385099748,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,64.97570294293178,14.446065385099748,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,64.97570294293178,14.446065385099748,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,64.97570294293178,14.446065385099748,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,64.97570294293178,14.446065385099748,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,64.97570294293178,14.446065385099748,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,64.97570294293178,14.446065385099748,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,64.97570294293178,14.446065385099748,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,64.97570294293178,14.446065385099748,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,64.97570294293178,14.446065385099748,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,64.97570294293178,14.446065385099748,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,64.97570294293178,14.446065385099748,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,64.97570294293178,14.446065385099748,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,64.97570294293178,14.446065385099748,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,64.97570294293178,14.446065385099748,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,64.97570294293178,14.446065385099748,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,64.97570294293178,14.446065385099748,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,64.97570294293178,14.446065385099748,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,64.97570294293178,14.446065385099748,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,64.97570294293178,14.446065385099748,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,64.97570294293178,14.446065385099748,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,64.97570294293178,14.446065385099748,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,64.97570294293178,14.446065385099748,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,64.97570294293178,14.446065385099748,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,69.74391032213514,13.851744562649213,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,69.74391032213514,13.851744562649213,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,69.74391032213514,13.851744562649213,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,69.74391032213514,13.851744562649213,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,69.74391032213514,13.851744562649213,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,69.74391032213514,13.851744562649213,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,69.74391032213514,13.851744562649213,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,69.74391032213514,13.851744562649213,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,69.74391032213514,13.851744562649213,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,69.74391032213514,13.851744562649213,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,69.74391032213514,13.851744562649213,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,69.74391032213514,13.851744562649213,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,69.74391032213514,13.851744562649213,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,69.74391032213514,13.851744562649213,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,69.74391032213514,13.851744562649213,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,69.74391032213514,13.851744562649213,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,69.74391032213514,13.851744562649213,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,69.74391032213514,13.851744562649213,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,69.74391032213514,13.851744562649213,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,69.74391032213514,13.851744562649213,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,69.74391032213514,13.851744562649213,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,69.74391032213514,13.851744562649213,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,69.74391032213514,13.851744562649213,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,69.74391032213514,13.851744562649213,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,69.74391032213514,13.851744562649213,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,69.74391032213514,13.851744562649213,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,73.68068754038173,14.563714910629978,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,73.68068754038173,14.563714910629978,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,73.68068754038173,14.563714910629978,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,73.68068754038173,14.563714910629978,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,73.68068754038173,14.563714910629978,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,73.68068754038173,14.563714910629978,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,73.68068754038173,14.563714910629978,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,73.68068754038173,14.563714910629978,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,73.68068754038173,14.563714910629978,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,73.68068754038173,14.563714910629978,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,73.68068754038173,14.563714910629978,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,73.68068754038173,14.563714910629978,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,73.68068754038173,14.563714910629978,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,73.68068754038173,14.563714910629978,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,73.68068754038173,14.563714910629978,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,73.68068754038173,14.563714910629978,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,73.68068754038173,14.563714910629978,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,73.68068754038173,14.563714910629978,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,73.68068754038173,14.563714910629978,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,73.68068754038173,14.563714910629978,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,73.68068754038173,14.563714910629978,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,73.68068754038173,14.563714910629978,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,73.68068754038173,14.563714910629978,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,73.68068754038173,14.563714910629978,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,73.68068754038173,14.563714910629978,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,73.68068754038173,14.563714910629978,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,77.6174647586283,15.275685258610743,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,77.6174647586283,15.275685258610743,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,77.6174647586283,15.275685258610743,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,77.6174647586283,15.275685258610743,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,77.6174647586283,15.275685258610743,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,77.6174647586283,15.275685258610743,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,77.6174647586283,15.275685258610743,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,77.6174647586283,15.275685258610743,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,77.6174647586283,15.275685258610743,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,77.6174647586283,15.275685258610743,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,77.6174647586283,15.275685258610743,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,77.6174647586283,15.275685258610743,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,77.6174647586283,15.275685258610743,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,77.6174647586283,15.275685258610743,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,77.6174647586283,15.275685258610743,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,77.6174647586283,15.275685258610743,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,77.6174647586283,15.275685258610743,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,77.6174647586283,15.275685258610743,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,77.6174647586283,15.275685258610743,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,77.6174647586283,15.275685258610743,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,77.6174647586283,15.275685258610743,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,77.6174647586283,15.275685258610743,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,77.6174647586283,15.275685258610743,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,77.6174647586283,15.275685258610743,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,77.6174647586283,15.275685258610743,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,77.6174647586283,15.275685258610743,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,81.55424197687489,15.98765560659151,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,81.55424197687489,15.98765560659151,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,81.55424197687489,15.98765560659151,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,81.55424197687489,15.98765560659151,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,81.55424197687489,15.98765560659151,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,81.55424197687489,15.98765560659151,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,81.55424197687489,15.98765560659151,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,81.55424197687489,15.98765560659151,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,81.55424197687489,15.98765560659151,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,81.55424197687489,15.98765560659151,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,81.55424197687489,15.98765560659151,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,81.55424197687489,15.98765560659151,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,81.55424197687489,15.98765560659151,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,81.55424197687489,15.98765560659151,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,81.55424197687489,15.98765560659151,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,81.55424197687489,15.98765560659151,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,81.55424197687489,15.98765560659151,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,81.55424197687489,15.98765560659151,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,81.55424197687489,15.98765560659151,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,81.55424197687489,15.98765560659151,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,81.55424197687489,15.98765560659151,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,81.55424197687489,15.98765560659151,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,81.55424197687489,15.98765560659151,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,81.55424197687489,15.98765560659151,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,81.55424197687489,15.98765560659151,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,81.55424197687489,15.98765560659151,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,85.49101919512147,16.699625954572273,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,85.49101919512147,16.699625954572273,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,85.49101919512147,16.699625954572273,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,85.49101919512147,16.699625954572273,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,85.49101919512147,16.699625954572273,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,85.49101919512147,16.699625954572273,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,85.49101919512147,16.699625954572273,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,85.49101919512147,16.699625954572273,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,85.49101919512147,16.699625954572273,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,85.49101919512147,16.699625954572273,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,85.49101919512147,16.699625954572273,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,85.49101919512147,16.699625954572273,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,85.49101919512147,16.699625954572273,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,85.49101919512147,16.699625954572273,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,85.49101919512147,16.699625954572273,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,85.49101919512147,16.699625954572273,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,85.49101919512147,16.699625954572273,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,85.49101919512147,16.699625954572273,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,85.49101919512147,16.699625954572273,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,85.49101919512147,16.699625954572273,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,85.49101919512147,16.699625954572273,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,85.49101919512147,16.699625954572273,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,85.49101919512147,16.699625954572273,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,85.49101919512147,16.699625954572273,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,85.49101919512147,16.699625954572273,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,85.49101919512147,16.699625954572273,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,89.50841635380208,17.527726288509022,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,89.50841635380208,17.527726288509022,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,89.50841635380208,17.527726288509022,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,89.50841635380208,17.527726288509022,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,89.50841635380208,17.527726288509022,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,89.50841635380208,17.527726288509022,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,89.50841635380208,17.527726288509022,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,89.50841635380208,17.527726288509022,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,89.50841635380208,17.527726288509022,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,89.50841635380208,17.527726288509022,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,89.50841635380208,17.527726288509022,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,89.50841635380208,17.527726288509022,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,89.50841635380208,17.527726288509022,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,89.50841635380208,17.527726288509022,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,89.50841635380208,17.527726288509022,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,89.50841635380208,17.527726288509022,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,89.50841635380208,17.527726288509022,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,89.50841635380208,17.527726288509022,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,89.50841635380208,17.527726288509022,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,89.50841635380208,17.527726288509022,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,89.50841635380208,17.527726288509022,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,89.50841635380208,17.527726288509022,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,89.50841635380208,17.527726288509022,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,89.50841635380208,17.527726288509022,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,89.50841635380208,17.527726288509022,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,89.50841635380208,17.527726288509022,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,88.67508302046875,22.154392955175688,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,88.67508302046875,22.154392955175688,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,88.67508302046875,22.154392955175688,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,88.67508302046875,22.154392955175688,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,88.67508302046875,22.154392955175688,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,88.67508302046875,22.154392955175688,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,88.67508302046875,22.154392955175688,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,88.67508302046875,22.154392955175688,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,88.67508302046875,22.154392955175688,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,88.67508302046875,22.154392955175688,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,88.67508302046875,22.154392955175688,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,88.67508302046875,22.154392955175688,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,88.67508302046875,22.154392955175688,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,88.67508302046875,22.154392955175688,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,88.67508302046875,22.154392955175688,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,88.67508302046875,22.154392955175688,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,88.67508302046875,22.154392955175688,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,88.67508302046875,22.154392955175688,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,88.67508302046875,22.154392955175688,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,88.67508302046875,22.154392955175688,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,88.67508302046875,22.154392955175688,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,88.67508302046875,22.154392955175688,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,88.67508302046875,22.154392955175688,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,88.67508302046875,22.154392955175688,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,88.67508302046875,22.154392955175688,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,88.67508302046875,22.154392955175688,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,87.8417496871354,26.781059621842353,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,87.8417496871354,26.781059621842353,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,87.8417496871354,26.781059621842353,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,87.8417496871354,26.781059621842353,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,87.8417496871354,26.781059621842353,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,87.8417496871354,26.781059621842353,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,87.8417496871354,26.781059621842353,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,87.8417496871354,26.781059621842353,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,87.8417496871354,26.781059621842353,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,87.8417496871354,26.781059621842353,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,87.8417496871354,26.781059621842353,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,87.8417496871354,26.781059621842353,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,87.8417496871354,26.781059621842353,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,87.8417496871354,26.781059621842353,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,87.8417496871354,26.781059621842353,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,87.8417496871354,26.781059621842353,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,87.8417496871354,26.781059621842353,0.0
